image_id,base_image_id,noisy_psnr,denoised_psnr,psnr_improvement,psnr_improvement_percent,noisy_ssim,denoised_ssim,ssim_improvement,ssim_improvement_percent,noisy_mse,denoised_mse,mse_improvement,mse_reduction_percent
00005964_002_aug2.png,00005964_002,5.390558412466521,16.36912854270969,10.978570130243167,203.6629471420527,0.057757645562917244,0.29436003814786943,0.2366023925849522,409.64687926417236,0.28903082,0.023072101,0.26595873,92.01743006706238
00004549_003_aug0.png,00004549_003,5.333059890718253,17.129714445716022,11.796654554997769,221.19861386760093,0.05024097685918357,0.16515110803353342,0.11491013117434984,228.7179476952096,0.29288292,0.019365493,0.27351743,93.38797330856323
00004994_004_aug2.png,00004994_004,6.5243640997253145,18.767878642202753,12.243514542477438,187.65835804585015,0.10529404669879057,0.3043134171131959,0.19901937041440537,189.01293724965302,0.2226197,0.01328043,0.20933926,94.0344750881195
00004641_001_aug3.png,00004641_001,6.222585433222991,19.636078556081,13.413493122858007,215.5614136085952,0.10661193137508998,0.26881653043863923,0.16220459906354925,152.14488375871275,0.23863903,0.01087407,0.22776496,95.4433023929596
00005878_003_aug4.png,00005878_003,6.756818063181941,18.641739268865813,11.884921205683872,175.89523788490155,0.07583664835169958,0.2366028905231557,0.16076624217145613,211.9901731757548,0.21101736,0.013671812,0.19734554,93.52099895477295
00006148_003_aug4.png,00006148_003,4.5673452442888856,18.868984994030992,14.301639749742106,313.12806422122804,0.06780282031242861,0.3500642377520909,0.28226141743966227,416.2974580394,0.3493538,0.012974825,0.33637896,96.28604650497437
00005367_001_aug3.png,00005367_001,4.972498153289467,18.609268239350456,13.636770086060988,274.24384415386515,0.07897560462496132,0.3069713768157092,0.22799577219074785,288.6913918208695,0.31823665,0.0137744155,0.30446222,95.67164182662964
00005395_004_aug1.png,00005395_004,5.166113909066369,19.02690255624439,13.860788647178023,268.3020330398207,0.06481508073722315,0.3444264041549716,0.27961132341774847,431.39855761557095,0.30436075,0.01251151,0.29184923,95.88924646377563
00005202_002_aug3.png,00005202_002,6.310265635456024,18.023029188555228,11.712763553099204,185.61442940353743,0.0869519464373772,0.28050173152845537,0.19354978509107817,222.59396485215285,0.23386943,0.015765112,0.21810432,93.2590126991272
00006041_001_aug1.png,00006041_001,6.266833698362784,19.343475297728993,13.076641599366209,208.66425102013628,0.08246973582799101,0.32767774113382186,0.24520800530583087,297.33089701810945,0.23621999,0.011631949,0.22458804,95.07579803466797
00004299_007_aug0.png,00004299_007,6.973121082196133,17.92561033649839,10.952489254302257,157.067246147013,0.08165661773127299,0.25910967762550563,0.17745305989423266,217.31620145989882,0.20076495,0.016122743,0.18464221,91.96934103965759
00005489_000_aug3.png,00005489_000,5.9505443040210135,21.21093248476244,15.260388180741428,256.45365198658203,0.07611852042827028,0.3312882662748545,0.25516974584658425,335.22688619130685,0.25406545,0.0075667044,0.24649875,97.02175259590149
00005907_007_aug2.png,00005907_007,7.5421551666887785,16.131440311628168,8.589285144939389,113.88369710126676,0.08134395804926217,0.19849217307774,0.11714821502847783,144.01587756220627,0.1761102,0.024370026,0.15174016,86.1620545387268
00004843_004_aug3.png,00004843_004,6.952708278066579,16.393058775950028,9.440350497883449,135.7794706800015,0.08039778774900283,0.2853818270924164,0.20498403934341355,254.96228824524584,0.20171082,0.02294532,0.1787655,88.62465023994446
00006204_002_aug3.png,00006204_002,5.926643284518995,17.55822168718746,11.631578402668463,196.25912754107117,0.032580103073403775,0.22418476557990707,0.1916046625065033,588.1033036476689,0.2554675,0.017545989,0.23792152,93.13181638717651
00006160_007_aug1.png,00006160_007,6.489741471639448,19.701692803734247,13.211951332094799,203.58209013150685,0.08148240042080815,0.2956787702408162,0.21419636982000803,262.87439829191476,0.22440156,0.010711017,0.21369055,95.22685408592224
00004863_002_aug1.png,00004863_002,5.6387151449971915,16.96894697164113,11.330231826643939,200.93641078316224,0.09301127923210467,0.3366002409099327,0.243588961677828,261.89185192256605,0.27297854,0.0200958,0.25288275,92.63832569122314
00005710_000_aug4.png,00005710_000,4.473262435596296,20.08027457514563,15.607012139549333,348.8955178519251,0.06120748362819243,0.38973441690660593,0.3285269332784135,536.7430807547405,0.35700455,0.009816859,0.3471877,97.25021719932556
00000359_009_aug4.png,00000359_009,8.462824826792195,15.725839343058112,7.263014516265917,85.82257892509088,0.09036611566382007,0.20465303799452858,0.11428692233070852,126.47099135684732,0.14246807,0.026755687,0.115712374,81.21986985206604
00005079_022_aug0.png,00005079_022,6.060190957269818,18.47807742641543,12.417886469145614,204.90916138952838,0.06916775746281394,0.32880086317464896,0.259633105711835,375.3672451379088,0.2477313,0.01419686,0.23353444,94.2692518234253
00005912_000_aug3.png,00005912_000,6.309895810167683,20.504382406923078,14.194486596755395,224.9559584467716,0.08639117408323183,0.3625646241865442,0.2761734501033124,319.6778525515103,0.23388934,0.00890352,0.22498582,96.19327783584595
00003989_000_aug4.png,00003989_000,7.8063188238865076,14.835317362984197,7.02899853909769,90.04242201317348,0.07429820025117824,0.18255957569587003,0.10826137544469179,145.71197563156983,0.16571741,0.032844923,0.13287249,80.18016815185547
00004181_000_aug3.png,00004181_000,4.485353316939977,16.12724626192562,11.641892944985642,259.5535317366713,0.03853115153735566,0.3140784468425635,0.27554729530520783,715.1286279053114,0.35601205,0.02439357,0.3316185,93.14810633659363
00006195_004_aug3.png,00006195_004,5.686111010138815,19.62298788807299,13.936876877934177,245.1038478334938,0.08802771862728612,0.38928690445164593,0.30125918582435984,342.23218609118646,0.27001566,0.0109068975,0.25910875,95.9606409072876
00006239_000_aug4.png,00006239_000,5.611637677403316,20.51812753630893,14.906489858905616,265.63528716278995,0.09233960899325612,0.38830112638019515,0.29596151738693904,320.51415488293236,0.2746858,0.008875386,0.2658104,96.76889181137085
00000181_061_aug1.png,00000181_061,7.169183418796484,18.380247372596944,11.21106395380046,156.37853433079692,0.11914968009895721,0.3407984451438994,0.2216487650449422,186.02548060628996,0.19190295,0.014520289,0.17738266,92.4335241317749
00000980_000_aug3.png,00000980_000,4.419445989428837,17.094569637732587,12.67512364830375,286.80345180419016,0.04424689910975511,0.2981744301059774,0.2539275309962223,573.887743785957,0.36145598,0.019522842,0.34193313,94.59882974624634
00005947_000_aug2.png,00005947_000,4.941994953057225,15.961517201900243,11.019522248843018,222.97720563284068,0.06302663638907025,0.31179419471996406,0.2487675583308938,394.7022601606482,0.3204797,0.025342433,0.29513726,92.09234118461609
00005853_000_aug3.png,00005853_000,4.293790962803443,17.702069091747305,13.408278128943863,312.27132958027175,0.05881839348901567,0.3643303227740136,0.30551192928499793,519.4156303198799,0.3720668,0.016974349,0.35509244,95.43781876564026
00001355_001_aug2.png,00001355_001,7.163745279429861,18.12484552493203,10.96110024550217,153.00795628476794,0.10731509832735993,0.31412132379075536,0.20680622546339544,192.7093472276774,0.1921434,0.015399813,0.17674358,91.98524951934814
00004148_002_aug3.png,00004148_002,4.571646773256246,17.137173452701816,12.56552667944557,274.85777669772864,0.0567544167638109,0.261624382583154,0.2048699658193431,360.9762508386434,0.34900796,0.019332262,0.3296757,94.46079730987549
00005643_000_aug1.png,00005643_000,6.373567902749363,17.953598314102784,11.580030411353421,181.68835082714267,0.07494902537816053,0.34741722436708466,0.27246819898892416,363.5380148229638,0.23048529,0.016019177,0.21446611,93.04980635643005
00005653_002_aug4.png,00005653_002,3.335371837547128,19.757417755908854,16.422045918361725,492.3602740028738,0.04872229031548242,0.2970046356763479,0.24828234536086546,509.5867697376474,0.46394107,0.010574461,0.4533666,97.72073030471802
00006265_000_aug3.png,00006265_000,4.75607724923722,20.263540758886222,15.507463509649003,326.0557534496752,0.06492119410587721,0.31192841785248926,0.24700722374661205,380.47239757139783,0.33449703,0.0094112195,0.32508582,97.18645811080933
00004205_004_aug4.png,00004205_004,6.85641029646816,18.530940686892617,11.674530390424458,170.2717586262039,0.09601675744544114,0.30258595714812603,0.2065691997026849,215.13869578449584,0.20623338,0.0140251,0.19220829,93.1994080543518
00006479_002_aug1.png,00006479_002,5.580674707084448,16.253309980862937,10.67263527377849,191.24274095800632,0.055349905081166426,0.2667774217928782,0.21142751671171178,381.9835217452847,0.27665117,0.02369567,0.2529555,91.43481850624084
00005570_000_aug1.png,00005570_000,4.686780377222135,20.282980284410282,15.596199907188147,332.77001804876653,0.06718733003778475,0.3657149542883057,0.29852762425052093,444.3213089173736,0.33987713,0.009369189,0.33050793,97.24335670471191
00005388_004_aug0.png,00005388_004,3.9619379344454497,19.949820005011954,15.987882070566505,403.53691388162343,0.04361104430009084,0.3614427731173446,0.31783172881725374,728.7872462540222,0.40161157,0.010116214,0.39149535,97.48109579086304
00005089_046_aug4.png,00005089_046,7.251878910871902,18.194354344181058,10.942475433309156,150.89159054909715,0.09553702847512809,0.33579426339405843,0.24025723491893036,251.48074914375053,0.18828344,0.0151553005,0.17312814,91.95080399513245
00005192_001_aug3.png,00005192_001,7.55339944925028,18.151202181559405,10.597802732309125,140.30507460268132,0.08962921520215893,0.1513962902817758,0.06176707507961689,68.9139974508324,0.17565481,0.015306637,0.16034818,91.2859559059143
00004857_021_aug0.png,00004857_021,8.962832659315932,15.021884234783595,6.059051575467663,67.60197145006282,0.08114829014937792,0.155268270633653,0.07411998048427508,91.33893067596973,0.12697455,0.031463828,0.09551072,75.2203643321991
00004438_003_aug2.png,00004438_003,6.106959073025299,14.93661567507424,8.82965660204894,144.5835234273947,0.04500572771066997,0.16763295584049584,0.12262722812982588,272.4702707134616,0.24507786,0.032087687,0.21299018,86.90714836120605
00006242_005_aug1.png,00006242_005,2.48002126705134,19.418805476716063,16.938784209664725,683.0096352280219,0.048966576308682876,0.3466565354121663,0.2976899591034834,607.9452180337473,0.5649342,0.011431927,0.55350226,97.97641634941101
00004750_002_aug2.png,00004750_002,6.537659394718208,17.317187169043095,10.779527774324887,164.88359401277,0.06309497857755797,0.2946191500314422,0.2315241714538842,366.94547913870633,0.22193924,0.018547324,0.20339191,91.64305925369263
00005026_008_aug0.png,00005026_008,7.2139315714248475,17.255403830040635,10.041472258615787,139.19555736279966,0.09161973527311622,0.28815256408024,0.19653282880712375,214.5092738166773,0.1899358,0.018813066,0.17112273,90.09503722190857
00004257_001_aug1.png,00004257_001,5.374795802699319,19.4442285453501,14.06943274265078,261.76683280851074,0.06011560728520781,0.17911386272694385,0.11899825544173603,197.94901992284628,0.29008174,0.011365201,0.27871653,96.08206748962402
00004857_013_aug4.png,00004857_013,7.302213125512559,18.406970080317645,11.104756954805087,152.07385437720458,0.08764060119156065,0.323383299180456,0.23574269798889536,268.9879973251441,0.18611385,0.014431219,0.17168263,92.24602580070496
00005834_001_aug2.png,00005834_001,7.939009672633954,19.961954292248993,12.02294461961504,151.44136504907598,0.13424441103697615,0.3670792012495175,0.23283479021254133,173.44095624838306,0.16073076,0.010087988,0.15064278,93.72367858886719
00005648_000_aug1.png,00005648_000,6.7930777987457,17.335811615322612,10.542733816576913,155.19819040676325,0.09548697697491172,0.31239310417366506,0.21690612719875335,227.15781153669084,0.20926288,0.018467955,0.19079491,91.17475152015686
00005742_009_aug3.png,00005742_009,8.278109950311,15.238489937361555,6.960379987050555,84.0817533087859,0.03866551636187999,0.054572573323733636,0.015907056961853648,41.14016430810241,0.14865825,0.029933052,0.118725196,79.86451983451843
00005682_004_aug4.png,00005682_004,4.693763927527067,19.681886151339036,14.988122223811969,319.3198988111133,0.06498520055101865,0.3484895743337119,0.2835043737826933,436.2599043764116,0.33933106,0.010759979,0.32857108,96.8290627002716
00006227_000_aug0.png,00006227_000,6.133454692286429,14.71165717597149,8.578202483685061,139.85922965198068,0.05509429665168343,0.18604408825824034,0.1309497916065569,237.68302631113752,0.24358724,0.033793587,0.20979366,86.12670302391052
00006199_005_aug1.png,00006199_005,4.675553005667923,20.2760288175155,15.600475811847577,333.6605486652799,0.06562260018225795,0.31281387984998554,0.24719127966772758,376.6862010666859,0.34075695,0.009384198,0.33137277,97.24607467651367
00005195_002_aug3.png,00005195_002,5.741311561736535,21.61152259319806,15.870211031461526,276.4213518254246,0.07487150658030695,0.3674419515921448,0.2925704450118379,390.7634003571542,0.26660532,0.0068999785,0.25970533,97.41191267967224
00005991_006_aug2.png,00005991_006,6.839757320317757,20.42814361621125,13.588386295893494,198.66766698766753,0.09599267405808228,0.36319306105162164,0.2672003869935394,278.35497824746966,0.2070257,0.009061198,0.1979645,95.62315344810486
00005526_000_aug0.png,00005526_000,5.439504517245831,16.41581738261368,10.97631286536785,201.7888362913881,0.07559468125324578,0.2621088711392473,0.18651418988600152,246.72924972217305,0.28579164,0.022825394,0.26296625,92.01327562332153
00004808_088_aug3.png,00004808_088,8.092676163763121,17.1578605858459,9.065184422082778,112.0171404198069,0.11329536727252627,0.3180339507088611,0.20473858343633483,180.71222889798003,0.15514308,0.019240392,0.13590269,87.59828805923462
00005116_000_aug0.png,00005116_000,7.168561979510032,19.59622673941237,12.427664759902338,173.36342763617654,0.10344732291060572,0.2870533127587771,0.1836059898481714,177.4874251766138,0.19193041,0.010974312,0.1809561,94.28213834762573
00005578_002_aug2.png,00005578_002,5.872430818748241,19.29915640648258,13.426725587734339,228.63999597693615,0.12309725780003128,0.2808467562146713,0.15774949841464003,128.15029451825853,0.25867647,0.011751258,0.2469252,95.45716047286987
00005712_004_aug0.png,00005712_004,6.669055312225163,23.325040657982928,16.655985345757763,249.7502954462738,0.087355064503189,0.30293721187350153,0.21558214737031253,246.7883786662907,0.215325,0.00465046,0.21067454,97.84026145935059
00005079_005_aug4.png,00005079_005,6.9622906175011305,16.615783394862046,9.653492777360915,138.65397622292443,0.08747209307894158,0.25369627188009397,0.1662241788011524,190.03109786242206,0.20126626,0.021798251,0.179468,89.169442653656
00000132_002_aug2.png,00000132_002,7.84755031768808,16.161480261829027,8.313929944140947,105.94299631824806,0.0889760305262417,0.28268698443407925,0.19371095390783755,217.71139121643145,0.16415153,0.024202041,0.1399495,85.25628447532654
00005254_009_aug3.png,00005254_009,7.442277287065759,17.65187235488076,10.209595067814998,137.18375000026774,0.09804356119912713,0.2255494845099218,0.12750592331079466,130.05027739846096,0.18020725,0.017171679,0.16303557,90.47114849090576
00006051_008_aug1.png,00006051_008,8.040747421050066,17.458019265488176,9.41727184443811,117.11935907580443,0.10548878717670009,0.34190921710651634,0.23642042992981627,224.11901421693074,0.15700926,0.017955523,0.13905373,88.56403231620789
00006123_006_aug1.png,00006123_006,5.91806031673757,17.40427566421443,11.486215347476861,194.08750051078948,0.06706703962831262,0.3143087528619688,0.24724171323365618,368.64861577889315,0.25597286,0.018179102,0.23779376,92.89803504943848
00005895_004_aug3.png,00005895_004,5.063019616829775,14.058329540596336,8.99530992376656,177.66689850194578,0.05696191561768716,0.1636421706202655,0.10668025500257836,187.2834750126508,0.31167215,0.039279602,0.27239254,87.39714026451111
00005991_010_aug1.png,00005991_010,4.227849049635291,19.54347533511437,15.315626285479077,362.25575004387287,0.06507397449672313,0.3164881166259374,0.25141414212921426,386.35129339129963,0.37775922,0.0111084245,0.3666508,97.05938696861267
00004911_020_aug4.png,00004911_020,7.650996291898755,21.335415537320962,13.684419245422207,178.8580038904467,0.1002307465471423,0.29270681102589313,0.19247606447875082,192.0329550655617,0.17175144,0.007352896,0.16439855,95.71887850761414
00004813_000_aug4.png,00004813_000,6.13916014234416,17.523456329473234,11.384296187129074,185.43735499921533,0.06501661819055564,0.22120953862015338,0.15619292042959776,240.23538100953772,0.24326745,0.017687008,0.22558044,92.72939562797546
00005343_000_aug2.png,00005343_000,4.258146783396274,19.13469168802756,14.876544904631285,349.3666531797158,0.05001583454027536,0.3238450160885797,0.2738291815483043,547.4849796374042,0.37513304,0.012204805,0.36292824,96.74654006958008
00006040_007_aug1.png,00006040_007,4.464623170261655,19.305862906438975,14.84123973617732,332.41864251910715,0.06639234162074403,0.3220958332758228,0.2557034916550788,385.14004087360763,0.35771543,0.011733125,0.3459823,96.71998620033264
00006271_038_aug0.png,00006271_038,7.6895239913101925,17.700618571042245,10.011094579732053,130.19134332691374,0.06674793012876368,0.16969651224972454,0.10294858212096086,154.23486829084044,0.1702345,0.016980018,0.15325448,90.02550840377808
00004556_001_aug3.png,00004556_001,3.9552572938415462,19.0254841593991,15.070226865557553,381.01761139590957,0.06684820269049684,0.367420335660481,0.30057213296998414,449.63382839418296,0.40222982,0.012515597,0.3897142,96.88844680786133
00006452_008_aug4.png,00006452_008,5.613362030196933,16.673180026994267,11.059817996797333,197.02662926961298,0.05749919537404241,0.19012362158285387,0.13262442620881146,230.65440367654918,0.27457678,0.021512061,0.25306472,92.16537475585938
00004876_009_aug2.png,00004876_009,7.714993846282001,18.3386485786276,10.623654732345598,137.7014025418223,0.07716662360000516,0.32861571664932293,0.2514490930493178,325.85213829324647,0.16923906,0.01466004,0.15457901,91.33766889572144
00005826_000_aug2.png,00005826_000,4.307782939638656,20.50474106876228,16.196958129123622,375.9929029869423,0.08765056860763332,0.3642290520033035,0.2765784833956702,315.54670755619435,0.37087,0.008902785,0.3619672,97.59948253631592
00006336_000_aug4.png,00006336_000,7.486706931823002,12.600920052348563,5.114213120525561,68.31058257118472,0.06785460059189316,0.09566967970725763,0.027815079115364474,40.99217867725191,0.17837308,0.054942448,0.12343064,69.19801831245422
00006535_005_aug1.png,00006535_005,7.370091627498368,17.102941625203407,9.732849997705038,132.05873806766581,0.08634331055102247,0.3464920299959701,0.26014871944494766,301.2957434510449,0.18322758,0.019485243,0.16374233,89.36554789543152
00004857_041_aug4.png,00004857_041,9.152657458561938,14.729260837085967,5.5766033785240285,60.928789302688735,0.08140959718994316,0.19533604426135467,0.11392644707141152,139.9422807677094,0.12154421,0.033656884,0.08788733,72.30893969535828
00006212_003_aug3.png,00006212_003,4.364202359091198,19.02860036798775,14.664398008896551,336.01553737187993,0.04528793011852535,0.320773655928791,0.27548572581026565,608.2983370829223,0.36608317,0.012506621,0.35357654,96.58366441726685
00006122_000_aug4.png,00006122_000,4.884680967950103,18.03176890935343,13.147087941403328,269.1493677410137,0.04594833829067589,0.22851904329866082,0.18257070500798495,397.33908080204344,0.3247371,0.015733417,0.30900368,95.1550304889679
00005617_000_aug4.png,00005617_000,5.60024838984968,15.856220509045475,10.255972119195794,183.13423629181352,0.06391618271765896,0.2977552478531567,0.23383906513549774,365.85267641600245,0.27540714,0.02596438,0.24944276,90.57236313819885
00006185_002_aug0.png,00006185_002,4.723595767885916,19.58769775082579,14.864101982939873,314.6776886370279,0.05897363110886437,0.34115236021160383,0.28217872910273945,478.48288090289384,0.33700818,0.010995885,0.32601228,96.73720002174377
00004616_001_aug2.png,00004616_001,10.530819509630774,13.410011949501722,2.8791924398709483,27.34063039669262,0.03429343932547669,0.042735407730252466,0.008441968404775776,24.616861332144705,0.08849485,0.045603566,0.042891286,48.46754968166351
00006271_044_aug4.png,00006271_044,7.078020328103937,20.4847026010845,13.406682272980563,189.41288173118244,0.10147045273237838,0.31707914694411865,0.21560869421174028,212.48421427703096,0.19597378,0.008943958,0.18702982,95.43614387512207
00004006_072_aug3.png,00004006_072,6.783677415784867,18.242181324921223,11.458503909136356,168.9128654979036,0.10072964569674094,0.2946332506532308,0.1939036049564899,192.49904396592507,0.20971632,0.014989318,0.194727,92.85257458686829
00005895_009_aug0.png,00005895_009,5.789895872080393,18.272622336149507,12.482726464069113,215.59500792168632,0.07842261574802417,0.24961536924401606,0.1711927534959919,218.29513318714447,0.26363945,0.01488462,0.24875483,94.35417652130127
00006232_000_aug3.png,00006232_000,6.0336373514459165,16.769980337266617,10.7363429858207,177.9414698042436,0.07057709655536533,0.19347097234148755,0.12289387578612222,174.12713441635583,0.24925064,0.02103788,0.22821276,91.55954718589783
00005061_001_aug4.png,00005061_001,7.652694492150802,17.29413189285861,9.641437400707806,125.9874859841434,0.06411222274212643,0.15934448776580784,0.09523226502368141,148.53995221274218,0.1716843,0.018646048,0.15303825,89.13934230804443
00001332_001_aug0.png,00001332_001,5.5517893894230745,20.570558982078005,15.01876959265493,270.52124169673584,0.08977160374461417,0.3735633511992937,0.2837917474546795,316.12640926191045,0.27849734,0.008768879,0.26972845,96.8513548374176
00005288_012_aug1.png,00005288_012,7.929496515650262,18.71683963395277,10.787343118302507,136.04070696054634,0.10056292786064892,0.3194548532354889,0.21889192537483998,217.66661933129149,0.16108324,0.013437425,0.14764582,91.65809154510498
00005693_000_aug3.png,00005693_000,4.1612820104372386,18.9407097689936,14.779427758556361,355.16525247476415,0.056520093448723954,0.3571044502150418,0.30058435676631784,531.8185771207427,0.38359398,0.0127623025,0.37083167,96.67296409606934
00005034_000_aug0.png,00005034_000,5.048826326692279,17.716039056235314,12.667212729543035,250.89420609644768,0.06405788873484125,0.27804918116580823,0.21399129243096698,334.05923401059044,0.3126924,0.016919833,0.29577258,94.58898901939392
00006490_008_aug3.png,00006490_008,7.43299871865204,18.49579686946075,11.06279815080871,148.83358075991876,0.1390166418089852,0.389799225269252,0.2507825834602668,180.3975266535734,0.18059269,0.0141390525,0.16645363,92.17075109481812
00004818_001_aug3.png,00004818_001,5.4722796487288505,18.416402490633285,12.944122841904434,236.5398640566772,0.05405028274467272,0.2818683116257945,0.2278180288811218,421.49276065272005,0.28364298,0.0143999085,0.26924306,94.92322206497192
00005365_006_aug0.png,00005365_006,4.209635295002249,20.18929092625261,15.979655631250361,379.5971506182895,0.056675833821666834,0.3562167044122671,0.29954087059060025,528.516036540582,0.37934685,0.009573504,0.36977333,97.47631549835205
00004761_007_aug3.png,00004761_007,6.593692134418704,19.381612520582262,12.78792038616356,193.9417268120744,0.0767863183795785,0.36815724607835,0.2913709276987715,379.45682752809546,0.21909416,0.01153025,0.2075639,94.737309217453
00005381_000_aug3.png,00005381_000,5.733613618682294,16.869189921289458,11.135576302607163,194.21567345108886,0.061468172704398374,0.18411373157627536,0.12264555887187699,199.52693154176202,0.26707834,0.020562742,0.2465156,92.30085611343384
